0,0.0,12.9098405604,106.218341244,0.1
1,0.00281407444069,43.3716482534,131.007252195,0.2
2,0.00281407444069,17.7156003038,152.977637274,0.2
3,0.00413560271257,8.71496513383,170.777777778,0.3
4,0.00413560271257,0.0,188.634345854,0.3
5,0.00413560271257,0.0,210.005139189,0.4
6,0.00617276443372,40.743234423,234.486649617,0.5
7,0.00820992615487,0.0,267.593015557,0.6
8,0.0166875801513,84.7765399648,299.222222222,0.8
9,0.0217428957001,16.3297710095,329.595719904,0.9
10,0.023294223946,0.0,362.049311239,1.09
11,0.0406309250401,101.980594671,395.049311239,1.43
12,0.038548834352,36.8254512011,427.416525352,1.4
13,0.0422313794721,0.0,450.034231851,1.6
14,0.0422313794721,0.0,476.820478586,1.7
15,0.0714383002642,83.4483451204,505.153811919,2.4
16,0.0545476455922,29.1560193599,533.20345698,2.1
17,0.0574632475282,0.0,556.768220477,2.3
18,0.0580966143669,12.6673367741,579.861654689,2.4
19,0.0644047200896,50.4137204526,600.888888889,2.6
20,0.0805477557272,111.016635924,617.093434212,2.8
21,0.0950905592513,179.839434558,625.666666667,2.9
22,0.137346813304,242.723105972,628.777777778,3.1
23,0.17229760694,106.784830383,629.0,3.3
24,0.274614563135,404.799950593,629.0,3.7
25,0.359508407386,444.138491914,629.0,3.9
26,0.451388349739,474.660931613,629.0,4.1
27,0.548771173562,499.167306622,629.0,4.3
28,0.650670112719,519.822084948,629.0,4.5
29,0.809643425461,540.0,629.0,4.8
30,0.919618687855,559.752623933,629.0,5.0
31,1.20909425554,598.149646828,629.0,5.5
32,1.33059552341,616.863031799,629.0,5.7
33,1.09738958877,549.166641376,629.0,5.3
34,1.63981882728,656.231666411,629.0,6.2
35,1.77312766448,676.856705662,629.0,6.4
36,1.9105327728,697.194377487,629.0,6.6
37,1.7617350198,719.927079641,629.0,6.39
38,2.3534274299,741.041834177,629.0,7.2
39,2.50436962474,768.380114266,629.0,7.4
40,2.73988137152,801.698197578,629.0,7.7
41,2.41164176178,839.499851102,629.0,7.3
42,3.18503810471,879.158688747,629.0,8.2
43,3.45464491061,918.220017207,629.0,8.5
44,3.73607094538,957.953547934,629.0,8.8
45,4.02987516136,1000.74122529,629.0,9.1
46,4.33608835507,1040.68006611,629.0,9.4
47,4.54817760959,1080.2124791,629.0,9.6
48,4.98832579477,1120.52844676,629.0,10.0
49,5.3309916592,1163.91064949,629.0,10.3
50,5.68644859002,1205.80222259,629.0,10.6
51,6.05442659294,1247.38446359,629.0,10.9
52,6.56164094898,1288.68731661,629.0,11.3
53,6.95457049137,1330.84296594,629.0,11.6
54,7.36011033432,1372.75598706,629.0,11.9
55,7.91798883362,1416.63650948,629.0,12.3
56,8.49402814416,1463.56004318,629.0,12.7
57,8.93977463371,1508.08322052,629.0,13.0
58,9.55208952371,1553.49122946,629.0,13.4
59,10.182100469,1596.56349701,629.0,13.8
60,10.6681495439,1643.76366914,629.0,14.1
61,11.3348471253,1689.72423786,629.0,14.5
62,12.7249141654,1785.44336231,629.0,15.3
63,13.4488314082,1834.14285158,629.0,15.7
64,14.1926230005,1884.8151103,629.0,16.1
65,14.9566562488,1935.35113093,629.0,16.5
66,15.741298305,1987.85914994,629.0,16.9
67,16.5469183674,2040.24116222,629.0,17.3
68,17.5803663608,2093.55081142,629.0,17.8
69,18.428634575,2147.79025978,629.0,18.2
70,19.2994089005,2206.08136749,629.0,18.6
71,20.416733979,2263.21894654,629.0,19.1
72,21.3334284121,2320.25321894,629.0,19.5
73,22.5083068142,2379.26038928,629.0,20.0
74,23.7134394518,2441.27016121,629.0,20.5
75,24.9492947108,2502.15087475,629.0,21.0
76,25.9625195425,2563.97328379,629.0,21.4
77,27.2601977193,2626.7394237,629.0,21.9
78,28.5892386472,2689.42428784,629.0,22.4
79,29.6775301908,2752.03343003,629.0,22.8
80,31.0699500048,2817.64582586,629.0,23.3
81,32.4951578958,2883.18573803,629.0,23.8
82,33.9533744531,2949.68049117,629.0,24.3
83,35.4455882149,3019.17455607,629.0,24.8
84,36.9720221117,3086.56103131,629.0,25.3
85,38.5323895087,3154.90855652,629.0,25.8
86,40.1271712365,3224.21835489,629.0,26.3
87,42.0833950586,3296.52771868,629.0,26.9
88,43.7502309695,3370.81592497,629.0,27.4
89,45.7949904639,3445.04905625,629.0,28.0
90,47.536314338,3520.24644024,629.0,28.5
91,49.6707019535,3594.37894496,629.0,29.1
92,51.4869204893,3670.4951982,629.0,29.6
93,53.7132557533,3750.62234836,629.0,30.2
94,55.9879572772,3831.71606464,629.0,30.8
95,58.3103899582,3909.72620525,629.0,31.4
96,60.6805280626,3990.73414299,629.0,32.0
97,63.1007767435,4076.76145979,629.0,32.6
98,68.0972619128,4250.71382241,629.0,33.8
99,71.1035364747,4338.64206867,629.0,34.5
100,73.733089185,4426.53363254,629.0,35.1
101,76.4144368495,4511.29191585,629.5,35.7
102,82.3964631163,4691.82541768,630.5,37.0
103,85.7138410277,4786.39718627,632.444444444,37.7
104,89.0959993894,4876.91241849,634.388888889,38.4
105,92.0501858389,4970.37574653,636.777777778,39.0
106,95.5625098908,5064.83583028,639.111111111,39.7
107,102.791295436,5262.00066251,641.833333333,41.1
108,103.853537745,5360.42242932,644.261111111,41.3
109,110.887393344,5460.89387715,646.25,42.6
110,114.745186932,5561.37351737,648.016666667,43.3
111,119.235682029,5664.8642253,649.705555556,44.1
112,120.379606701,5774.38248871,651.327777778,44.3
113,128.545334156,5890.9424475,652.783333333,45.7
114,133.299470776,5994.39910162,654.277777778,46.5
115,138.138765645,6103.83807206,656.111111111,47.3
116,143.066405068,6215.26048415,658.055555556,48.1
117,144.320800104,6328.68988451,659.888888889,48.3
118,159.143633157,6560.73016111,661.555555556,50.6
119,164.439193145,6678.16980916,663.0,51.4
120,170.501037746,6792.59597164,664.277777778,52.3
121,175.979686546,6904.02602798,665.222222222,53.1
122,182.242545629,7013.43859941,666.111111111,54.0
123,184.362835743,7121.82883014,667.055555556,54.3
124,201.71419362,7337.63606768,668.222222222,56.7
125,215.122452552,7560.42941167,669.333333333,58.5
126,229.704604524,7789.2042429,670.388888889,60.4
127,236.765891804,7902.54526899,671.222222222,61.3
128,252.008506013,8142.31179274,672.055555556,63.2
129,260.182898461,8206.47310431,672.722222222,64.2
130,268.393857058,8215.44408905,673.444444444,65.2
131,275.785018947,8209.36010875,674.222222222,66.1
132,283.989323343,8199.2486834,675.166666667,67.1
133,291.363191717,8187.12548083,676.166666667,68.0
134,294.553417892,8173.00874831,677.0,68.39
135,306.068128027,8159.91342982,677.611111111,69.8
136,313.40571383,8145.83279966,678.0,70.7
137,320.731070153,8132.73680626,678.611111111,71.6
138,328.044173705,8118.60442057,679.611111111,72.5
139,335.345454717,8106.46449553,680.777777778,73.4
140,341.831800668,8109.400382,681.666666667,74.2
141,349.135211651,8120.40180238,682.111111111,75.1
142,350.760694138,8134.42306376,682.444444444,75.3
143,362.975105987,8151.45940107,682.722222222,76.8
144,370.319087817,8168.50022255,682.944444444,77.7
145,377.678412567,8185.55477656,683.0,78.6
146,384.233678119,8202.6091037,683.055555556,79.4
147,390.802183816,8218.65513971,683.166666667,80.2
148,397.383524426,8234.69638515,683.333333333,81.0
149,404.802874812,8252.74891726,683.444444444,81.9
150,411.41189534,8269.8024009,683.5,82.7
151,418.034961757,8287.8636421,683.5,83.5
152,424.672477061,8305.9246174,683.5,84.3
153,431.324441039,8323.98532856,683.5,85.1
154,432.991044605,8342.05032899,683.444444444,85.3
155,443.8474521,8360.11504864,683.388888889,86.6
156,451.380138175,8379.18733997,683.277777778,87.5
157,458.091116832,8398.25930211,683.166666667,88.3
158,463.976576571,8417.33995309,682.944444444,89.0
159,470.71808604,8436.4337201,682.555555556,89.8
160,477.474879309,8455.54945247,681.888888889,90.6
161,490.188360575,8495.758902,680.888888889,92.1
162,496.993428293,8516.91039279,679.833333333,92.9
163,502.109014221,8535.04269916,678.888888889,93.5
164,508.945497756,8556.16613748,678.166666667,94.3
165,515.798879774,8577.28890878,677.444444444,95.1
166,522.669159745,8598.41101797,676.722222222,95.9
167,528.695088891,8618.52939892,676.0,96.6
168,534.735450237,8639.64587752,675.333333333,97.3
169,540.790595932,8660.77039313,674.555555556,98.0
170,546.881592762,8742.07769168,673.722222222,98.7
171,552.987385066,8703.04317785,672.666666667,99.4
172,558.215853719,8725.18566501,671.666666667,100.0
173,566.951615132,8746.33716192,670.5,101.0
174,575.709022694,8768.47796086,669.5,102.0
175,575.709022694,8789.62772565,668.333333333,102.0
176,584.509719987,8811.76686154,667.333333333,103.0
177,593.343593452,8855.98006842,666.166666667,104.0
178,611.104770162,8905.19664072,665.111111111,106.0
179,611.104770162,8928.35563279,663.833333333,106.0
180,620.044197252,8950.49854791,662.722222222,107.0
181,638.015478263,9020.78246312,661.444444444,109.0
182,656.129311673,9093.05094649,660.388888889,111.0
183,656.129311673,9117.21047112,659.055555556,111.0
184,674.41596725,9169.4451062,657.666666667,113.0
185,683.612041364,9222.7031225,655.944444444,114.0
186,692.848341438,9249.89702495,654.166666667,115.0
187,702.124860848,9303.14179441,652.555555556,116.0
188,702.124860848,9330.32048379,650.944444444,116.0
189,711.468762309,9357.48243815,649.555555556,117.0
190,720.852863689,9410.72032296,647.944444444,118.0
191,730.277664679,9438.88165587,646.555555556,119.0
192,730.277664679,9465.05611822,644.888888889,119.0
193,739.756312313,9492.23915095,643.111111111,120.0
194,739.756312313,9522.46874681,640.722222222,120.0
195,749.293404855,9551.71633792,638.0,121.0
196,768.482208758,9637.08756463,635.222222222,123.0
197,768.482208758,9666.32154349,632.611111111,123.0
198,778.163140821,9695.54258266,630.166666667,124.0
199,778.163140821,9724.77961031,627.444444444,124.0
200,787.902550308,9754.03936269,624.333333333,125.0
201,797.686255428,9813.37087855,621.0,126.0
202,797.686255428,9842.63148844,617.777777778,126.0
203,807.544502296,9873.86224654,615.055555556,127.0
204,807.544502296,9903.08011694,612.444444444,127.0
205,817.463209293,9934.33387749,609.277777778,128.0
206,817.463209293,9963.61513052,605.555555556,128.0
207,827.441979491,9993.92526599,601.333333333,129.0
208,837.46957088,10061.2575123,597.777777778,130.0
209,837.46957088,10088.4986866,594.5,130.0
210,847.573666403,10119.6923586,592.111111111,131.0
211,847.573666403,10153.9086926,589.388888889,131.0
212,857.744691769,10188.1420398,586.333333333,132.0
213,857.744691769,10220.433013,582.166666667,132.0
214,867.981260678,10252.7048047,578.277777778,133.0
215,867.981260678,10284.9485968,574.833333333,133.0
216,878.282319064,10317.168176,571.777777778,134.0
217,878.282319064,10350.4327547,567.888888889,134.0
218,888.648905923,10382.7409616,563.111111111,135.0
219,888.648905923,10417.0538998,558.222222222,135.0
220,899.082105368,10449.3449908,553.611111111,136.0
221,899.082105368,10483.6000761,549.666666667,136.0
222,899.082105368,10516.8823744,545.111111111,136.0
223,909.616641133,10552.1891566,540.055555556,137.0
224,909.616641133,10587.5783733,533.277777778,137.0
225,920.22141005,10621.9594591,526.5,138.0
226,920.22141005,10657.3674672,519.055555556,138.0
227,930.896960869,10693.7341727,512.333333333,139.0
228,930.896960869,10728.0998277,505.444444444,139.0
229,930.896960869,10763.413457,499.555555556,139.0
230,941.67801708,10798.6989636,494.166666667,140.0
231,941.67801708,10833.9523497,489.388888889,140.0
232,952.529586696,10869.186883,484.95,141.0
233,952.529586696,10904.3887012,481.177777778,141.0
234,952.529586696,10939.5612374,478.016666667,141.0
235,963.486732233,10974.7298368,474.9,142.0
236,963.486732233,11011.922102,471.227777778,142.0
237,974.51726096,11049.1353508,467.0,143.0
238,974.51726096,11085.3537318,462.555555556,143.0
239,974.51726096,11122.5674781,458.166666667,143.0
240,985.658424697,11159.7599962,454.222222222,144.0
241,985.658424697,11196.9498491,450.277777778,144.0
242,996.874968942,11236.1386408,446.333333333,145.0
243,996.874968942,11276.3559995,441.611111111,145.0
244,996.874968942,11312.566866,436.888888889,145.0
245,1008.20713962,11351.7744847,432.222222222,146.0
246,1008.20713962,11389.9592818,428.055555556,146.0
247,1008.20713962,11427.1344565,424.055555556,146.0
248,1019.65335259,11465.2914812,420.5,147.0
249,1019.65335259,11504.4288922,417.444444444,147.0
250,1019.65335259,11543.5505974,414.777777778,147.0
251,1031.21646826,11582.6807478,411.833333333,148.0
252,1031.21646826,11621.8151399,408.722222222,148.0
253,1031.21646826,11660.9613219,405.222222222,148.0
254,1042.89750386,11701.1098839,401.611111111,149.0
255,1042.89750386,11741.2789006,397.333333333,149.0
256,1042.89750386,11781.4470673,393.0,149.0
257,1054.699533,11822.6112189,388.722222222,150.0
258,1054.699533,11862.7595569,384.833333333,150.0
259,1054.699533,11902.9180653,380.555555556,150.0
260,1066.62303627,11944.0884669,375.833333333,151.0
261,1066.62303627,11987.267113,370.777777778,151.0
262,1066.62303627,12629.6914564,366.222222222,151.0
263,1066.62303627,12601.7968681,362.166666667,151.0
264,1078.97928386,12110.6983037,358.388888889,152.0
265,1078.97928386,12152.8290681,354.555555556,152.0
266,1078.97928386,12195.9581388,350.722222222,152.0
267,1091.19630291,12238.0799736,347.055555556,153.0
268,1091.19630291,12279.1963805,343.5,153.0
269,1091.19630291,12324.3109747,340.0,153.0
270,1091.19630291,12368.4218621,336.555555556,153.0
271,1103.58628066,12411.533628,333.0,154.0
272,1103.58628066,12455.6512999,329.166666667,154.0
273,1103.58628066,12500.7673053,325.333333333,154.0
274,1103.58628066,12543.8763768,321.666666667,154.0
275,1116.15170645,12586.9752081,318.333333333,155.0
276,1116.15170645,12631.1004574,313.888888889,155.0
277,1116.15170645,12677.237422,308.888888889,155.0
278,1116.15170645,12723.3846868,303.333333333,155.0
279,1128.89715627,12767.5149588,298.333333333,156.0
280,1128.89715627,12812.6680349,292.222222222,156.0
281,1128.89715627,12858.82973,285.555555556,156.0
282,1128.89715627,12903.9985879,278.333333333,156.0
283,1141.82472525,12951.1393731,272.222222222,157.0
284,1141.82472525,12997.276056,266.111111111,157.0
285,1141.82472525,13043.3978243,260.555555556,157.0
286,1141.82472525,13089.5055429,255.555555556,157.0
287,1141.82472525,13137.5897291,251.666666667,157.0
288,1154.98585088,13184.661526,248.333333333,158.0
289,1154.98585088,13233.7425891,244.444444444,158.0
290,1154.98585088,13282.821915,240.555555556,158.0
291,1154.98585088,13329.8992078,236.666666667,158.0
292,1168.34027836,13378.955751,233.888888889,159.0
293,1168.34027836,13428.0113068,231.111111111,159.0
294,1168.34027836,13477.0752867,227.777777778,159.0
295,1168.34027836,13526.1563728,223.333333333,159.0
296,1168.34027836,13577.2446231,218.333333333,159.0
297,1168.34027836,13627.3128158,214.444444444,159.0
298,1181.99212013,13676.370721,211.111111111,160.0
299,1181.99212013,13726.4190968,208.333333333,160.0
300,1181.99212013,13775.4747287,205.0,160.0
301,1181.99212013,13823.5290558,201.666666667,160.0
302,1181.99212013,13874.5745596,198.888888889,160.0
303,1195.89271705,13926.619275,196.111111111,161.0
304,1195.89271705,13976.6552186,193.888888889,161.0
305,1195.89271705,14028.6983196,191.111111111,161.0
306,1195.89271705,14079.7404648,188.333333333,161.0
307,1195.89271705,14131.7963914,184.444444444,161.0
308,1195.89271705,14184.8579831,180.0,161.0
309,1195.89271705,14239.9178806,175.555555556,161.0
310,1210.15916055,14292.9691302,171.666666667,162.0
311,1210.15916055,14346.0059091,168.888888889,162.0
312,1210.15916055,14400.0419478,166.111111111,162.0
313,1210.15916055,14454.0708948,163.888888889,162.0
314,1210.15916055,14507.1054042,161.111111111,162.0
315,1210.15916055,14561.13314,158.888888889,162.0
316,1210.15916055,14619.1665057,156.111111111,162.0
317,1224.80634038,14675.1931575,153.888888889,163.0
318,1224.80634038,14729.2248755,151.111111111,163.0
319,1224.80634038,14784.2503056,148.888888889,163.0
320,1224.80634038,14841.2753121,146.666666667,163.0
321,1224.80634038,14896.2943043,145.0,163.0
322,1224.80634038,14952.3130169,143.333333333,163.0
323,1224.80634038,15009.3366827,141.111111111,163.0
324,1224.80634038,15069.359969,138.888888889,163.0
325,1239.9047142,15127.3876716,136.111111111,164.0
326,1239.9047142,15243.4120119,133.888888889,164.0
327,1239.9047142,15301.433524,131.666666667,164.0
328,1239.9047142,15359.4498599,130.0,164.0
329,1239.9047142,15418.4659274,128.333333333,164.0
330,1239.9047142,15472.4860636,126.111111111,164.0
331,1239.9047142,15537.5060915,123.888888889,164.0
332,1239.9047142,15598.5255144,121.666666667,164.0
333,1239.9047142,15656.540135,120.0,164.0
334,1239.9047142,15718.5545844,118.333333333,164.0
335,1255.65427996,15780.5769195,115.555555556,165.0
336,1255.65427996,15841.6025128,112.222222222,165.0
337,1255.65427996,15903.6310284,108.333333333,165.0
338,1255.65427996,15965.651068,105.555555556,165.0
339,1255.65427996,16031.666982,103.333333333,165.0
340,1255.65427996,16095.6824193,101.111111111,165.0
341,1255.65427996,16158.69741,98.8888888889,165.0
342,1255.65427996,16221.7119798,96.6666666667,165.0
343,1255.65427996,16285.7229192,95.0,165.0
344,1255.65427996,16349.733603,93.3333333333,165.0
345,1255.65427996,16414.7440499,91.6666666667,165.0
346,1255.65427996,16479.7542457,90.0,165.0
347,1255.65427996,16544.7641936,88.3333333333,165.0
348,1255.65427996,16605.7738419,86.6666666667,165.0
349,1255.65427996,16674.7833569,85.0,165.0
350,1272.36406795,16744.79264,83.3333333333,166.0
351,1272.36406795,16811.8016451,81.6666666667,166.0
352,1272.36406795,16879.8104255,80.0,166.0
353,1272.36406795,16949.8189928,78.3333333333,166.0
354,1272.36406795,17015.8272859,76.6666666667,166.0
355,1272.36406795,17084.8353811,75.0,166.0
356,1272.36406795,17153.8432493,73.3333333333,166.0
357,1272.36406795,17223.8509018,71.6666666667,166.0
358,1272.36406795,17292.8583236,70.0,166.0
359,1272.36406795,17362.8655341,68.3333333333,166.0
360,1272.36406795,17433.8725347,66.6666666667,166.0
361,1272.36406795,17504.877248,65.5555555556,166.0
362,1272.36406795,17577.8818665,64.4444444444,166.0
363,1272.36406795,17648.886364,63.3333333333,166.0
364,1272.36406795,17722.892716,61.6666666667,166.0
365,1272.36406795,17799.8988761,60.0,166.0
366,1272.36406795,17870.9047958,58.3333333333,166.0
367,1272.36406795,17945.9105338,56.6666666667,166.0
368,1272.36406795,18019.9143611,55.5555555556,166.0
369,1272.36406795,18093.9180888,54.4444444444,166.0
370,1272.36406795,18173.921744,53.3333333333,166.0
371,1272.36406795,18251.9268724,51.6666666667,166.0
372,1272.36406795,18326.9302704,50.5555555556,166.0
373,1272.36406795,18402.9335772,49.4444444444,166.0
374,1272.36406795,18480.9367968,48.3333333333,166.0
375,1272.36406795,18558.9413282,46.6666666667,166.0
376,1272.36406795,18636.9443228,45.5555555556,166.0
377,1272.36406795,18714.9472265,44.4444444444,166.0
378,1272.36406795,18794.9500457,43.3333333333,166.0
379,1272.36406795,18873.9540078,41.6666666667,166.0
380,1272.36406795,18954.9566142,40.5555555556,166.0
381,1272.36406795,19035.9591336,39.4444444444,166.0
382,1272.36406795,19117.961569,38.3333333333,166.0
383,1272.36406795,19202.9649939,36.6666666667,166.0
384,1272.36406795,19292.9672369,35.5555555556,166.0
385,1272.36406795,19379.9683952,35.0,166.0
386,1272.36406795,19464.9695243,34.4444444444,166.0
387,1272.36406795,19550.9715843,33.3333333333,166.0
388,1272.36406795,19635.9744658,31.6666666667,166.0
389,1272.36406795,19720.9763287,30.5555555556,166.0
390,1272.36406795,19807.9781155,29.4444444444,166.0
391,1272.36406795,19894.9798246,28.3333333333,166.0
392,1272.36406795,19979.9822044,26.6666666667,166.0
393,1272.36406795,20067.9837282,25.5555555556,166.0
394,1272.36406795,20157.9844975,25.0,166.0
395,1272.36406795,20247.9845664,25.0,166.0
396,1272.36406795,20337.98531,24.4444444444,166.0
397,1272.36406795,20428.9866747,23.3333333333,166.0
398,1272.36406795,20520.9885618,21.6666666667,166.0
399,1272.36406795,20614.9897519,20.5555555556,166.0
400,1272.36406795,20708.9903424,20.0,166.0
401,1272.36406795,20804.9909136,19.4444444444,166.0
402,1272.36406795,20907.9919621,18.3333333333,166.0
403,1272.36406795,21005.9933881,16.6666666667,166.0
404,1272.36406795,21101.9942665,15.5555555556,166.0
405,1272.36406795,21197.9946929,15.0,166.0
406,1272.36406795,21296.9947176,15.0,166.0
407,1272.36406795,21394.9947418,15.0,166.0
408,1272.36406795,21492.9951463,14.4444444444,166.0
409,1250.82007244,21594.9958838,13.3333333333,165.0
410,1250.82007244,21693.9968629,11.6666666667,165.0
411,1250.82007244,21794.9974439,10.5555555556,165.0
412,1250.82007244,21897.9977167,10.0,165.0
413,1250.82007244,22002.9977276,10.0,165.0
414,1250.82007244,22106.9977383,10.0,165.0
415,1250.82007244,22212.9979922,9.44444444444,165.0
416,1250.82007244,22319.9984443,8.33333333333,165.0
417,1250.82007244,22433.9990094,6.66666666667,165.0
418,1250.82007244,22549.9993156,5.55555555556,165.0
419,1250.82007244,22664.9994485,5.0,165.0
420,1250.82007244,22776.9994512,5.0,165.0
421,1250.82007244,22888.9994539,5.0,165.0
